40 101 54 136
43 110 51 129
36 90 58 148
42 105 52 131
40 100 54 137
40 102 54 136
42 102 52 133
37 93 57 144
38 99 56 138
42 104 52 134
41 102 53 135
41 102 53 136
40 102 54 136
40 103 54 137
43 105 51 133
34 86 60 153
40 103 54 135
39 101 55 139
41 102 53 137
37 93 57 145
41 104 53 135
39 98 55 138
42 106 52 132
40 100 54 137
42 109 52 130
41 103 53 135
38 95 56 142
39 98 55 139
39 98 55 141
42 105 52 133
40 98 54 142
37 93 57 143
39 98 55 141
37 95 57 144
36 92 58 145
41 101 53 136
41 100 53 138
36 88 58 149
38 95 56 144
40 99 54 138
39 95 55 141
36 91 58 146
40 96 54 140
38 96 56 140
43 109 51 130
42 106 52 133
38 94 56 141
40 104 54 136
39 95 55 142
41 102 53 136
43 107 51 129
35 90 59 148
39 97 55 141
42 104 52 132
38 96 56 140
43 107 51 130
40 101 54 137
44 108 50 129
41 103 53 135
37 93 57 145
38 100 56 139
41 101 53 136
36 92 58 145
37 92 57 144
39 99 55 140
38 93 56 144
43 108 51 129
43 107 51 131
37 93 57 145
41 102 53 137
38 98 56 140
36 92 58 145
35 89 59 148
41 105 53 134
37 97 57 142
36 92 58 145
42 105 52 132
34 86 60 150
41 103 53 135
44 109 50 129
39 96 55 140
41 103 53 135
41 101 53 138
44 109 50 129
38 96 56 141
37 93 57 146
42 103 52 134
42 103 52 135
41 102 53 135
38 94 56 142
39 99 55 139
39 96 55 143
37 93 57 145
39 100 55 137
41 104 53 135
37 93 57 145
40 104 54 135
40 101 54 137
41 101 53 136
42 104 52 133
36 91 58 145
42 103 52 134
41 109 53 130
41 104 53 137
38 99 56 140
42 102 52 135
38 98 56 140
42 104 52 134
36 93 58 146
41 104 53 134
39 97 55 141
41 104 53 133
39 97 55 140
43 110 51 128
42 105 52 133
39 95 55 142
35 89 59 148
38 95 56 142
40 99 54 139
40 102 54 136
39 98 55 139
43 107 51 132
43 107 51 131
42 104 52 134
44 112 50 126
42 106 52 132
40 101 54 138
38 95 56 144
40 101 54 136
42 104 52 134
36 90 58 148
38 95 56 144
36 91 58 146
42 104 52 133
42 103 52 135
42 104 52 134
44 108 50 130
38 92 56 142
40 99 54 140
42 106 52 134
40 100 54 138
37 93 57 144
40 100 54 136
40 99 54 137
37 93 57 144
38 95 56 142
38 92 56 144
38 95 56 143
38 97 56 142
36 91 58 146
40 100 54 138
39 102 55 136
42 105 52 133
38 91 56 147
36 93 58 145
40 100 54 138
38 97 56 142
37 93 57 144
40 103 54 135
40 99 54 138
37 93 57 144
42 108 52 132
42 106 52 132
43 108 51 129
42 104 52 133
40 99 54 138
43 106 51 131
38 95 56 142
42 107 52 131
40 99 54 138
36 90 58 146
41 105 53 134
42 104 52 133
40 100 54 137
36 91 58 147
40 101 54 136
43 108 51 131
40 100 54 137
39 101 55 138
43 108 51 129
41 99 53 138
43 108 51 130
42 104 52 134
37 93 57 145
39 97 55 141
40 101 54 136
38 94 56 142
34 85 60 153
42 101 52 134
38 96 56 140
35 89 59 151
44 109 50 128
40 101 54 136
39 99 55 139
42 105 52 134
37 93 57 144
39 102 55 138
40 100 54 137
40 99 54 138
39 100 55 138
40 102 54 136
37 95 57 144
40 101 54 138
37 93 57 144
39 99 55 140
40 102 54 135
38 92 56 144
43 105 51 132
38 98 56 140
38 95 56 142
37 94 57 143
36 90 58 147
38 96 56 142
38 100 56 140
43 106 51 131
41 100 53 135
35 89 59 149
41 106 53 134
36 89 58 148
40 99 54 136
38 97 56 142
36 92 58 146
43 106 51 131
37 92 57 146
43 108 51 129
38 95 56 142
41 101 53 135
46 112 48 125
43 108 51 129
40 105 54 135
39 95 55 141
37 94 57 144
37 97 57 144
43 110 51 128
43 106 51 133
41 103 53 136
36 89 58 150
38 95 56 141
41 104 53 136
39 98 55 140
44 110 50 129
39 95 55 142
41 100 53 137
43 107 51 131
41 106 53 134
38 96 56 142
38 93 56 144
43 110 51 128
36 92 58 146
38 94 56 143
39 99 55 140
42 109 52 130
43 107 51 129
41 106 53 132
39 98 55 141
40 100 54 138
38 94 56 142
37 94 57 143
40 102 54 135
39 99 55 140
39 99 55 140
42 105 52 132
42 105 52 133
38 96 56 141
36 92 58 148
35 88 59 151
41 105 53 134
41 101 53 137
41 103 53 135
44 108 50 129
41 104 53 134
36 92 58 146
40 104 54 134
40 98 54 138
41 103 53 134
41 103 53 136
40 98 54 138
41 108 53 132
39 100 55 138
36 90 58 147
42 106 52 132
40 100 54 138
44 109 50 130
40 101 54 136
39 98 55 139
40 99 54 138
41 105 53 134
38 96 56 143
40 103 54 136
40 100 54 138
35 91 59 147
41 101 53 135
38 94 56 143
37 92 57 145
37 92 57 146
38 96 56 142
41 105 53 135
35 90 59 149
40 102 54 136
37 95 57 142
36 92 58 146
45 113 49 123
40 101 54 138
33 86 61 154
39 97 55 141
38 94 56 142
41 100 53 137
40 101 54 136
38 97 56 140
43 109 51 131
35 88 59 149
41 103 53 136
38 98 56 141
42 108 52 132
40 101 54 135
41 107 53 132
40 102 54 135
39 96 55 140
43 104 51 134
40 99 54 139
35 92 59 148
36 90 58 147
37 93 57 145
42 103 52 134
39 99 55 139
42 104 52 134
38 97 56 140
39 100 55 137
40 104 54 135
40 101 54 137
34 86 60 152
36 89 58 150
40 98 54 139
38 100 56 140
42 104 52 133
37 90 57 145
40 102 54 137
33 82 61 157
42 105 52 131
36 92 58 147
38 98 56 142
37 95 57 145
39 97 55 141
40 99 54 137
41 102 53 134
40 100 54 137
40 102 54 138
41 101 53 136
39 101 55 138
38 96 56 143
42 106 52 134
42 106 52 131
34 88 60 150
41 105 53 133
37 92 57 143
35 89 59 148
39 98 55 139
40 103 54 137
40 98 54 139
43 107 51 132
40 99 54 137
39 97 55 141
40 99 54 137
34 84 60 154
44 109 50 129
39 97 55 142
42 104 52 133
38 95 56 144
39 96 55 139
40 102 54 134
42 105 52 131
39 99 55 139
40 102 54 137
40 101 54 136
42 105 52 134
42 107 52 132
41 102 53 134
39 96 55 141
41 102 53 137
40 103 54 135
43 106 51 131
41 102 53 135
42 105 52 132
35 90 59 149
35 88 59 150
41 103 53 134
40 102 54 135
40 102 54 135
39 97 55 141
40 103 54 136
39 97 55 140
40 98 54 140
40 105 54 134
33 86 61 153
40 99 54 138
42 110 52 129
41 102 53 134
35 88 59 150
37 93 57 143
37 92 57 145
42 106 52 131
41 105 53 133
39 97 55 138
39 97 55 140
42 104 52 134
38 97 56 139
37 91 57 145
39 96 55 139
42 105 52 131
38 92 56 145
39 99 55 140
37 95 57 143
41 104 53 135
39 99 55 138
36 91 58 147
37 96 57 144
42 103 52 134
40 98 54 139
43 110 51 128
39 99 55 140
40 98 54 138
41 103 53 135
39 99 55 138
41 102 53 137
40 98 54 138
39 97 55 140
39 95 55 143
38 98 56 140
44 106 50 131
36 92 58 145
36 92 58 146
36 86 58 151
36 92 58 146
40 100 54 136
41 105 53 134
36 91 58 146
43 106 51 133
43 108 51 131
40 101 54 137
38 98 56 139
41 104 53 135
39 95 55 141
44 106 50 130
41 107 53 132
40 103 54 135
42 105 52 132
36 93 58 144
38 94 56 144
41 103 53 136
42 107 52 131
40 99 54 137
41 101 53 136
40 100 54 137
41 104 53 135
37 93 57 145
43 109 51 129
40 100 54 137
36 91 58 147
35 88 59 150
43 107 51 132
37 94 57 145
40 100 54 137
38 95 56 141
40 101 54 137
41 102 53 135
37 93 57 147
37 91 57 147
38 94 56 141
40 100 54 138
42 105 52 132
43 109 51 130
39 101 55 139
43 108 51 132
45 111 49 127
36 90 58 146
35 90 59 148
43 110 51 128
43 107 51 132
43 109 51 131
38 93 56 144
39 101 55 137
38 95 56 142
42 105 52 133
40 103 54 136
39 100 55 139
38 97 56 141
39 100 55 137
39 100 55 138
40 103 54 136
42 102 52 133
40 102 54 136
37 92 57 148
40 100 54 137
36 91 58 147
41 102 53 135
40 99 54 138
38 100 56 140
37 95 57 142
40 98 54 138
43 109 51 129
39 99 55 140
43 106 51 131
41 103 53 135
40 97 54 138
37 94 57 143
42 106 52 133
42 107 52 133
39 101 55 138
38 96 56 143
46 115 48 122
41 101 53 138
44 108 50 131
37 93 57 144
35 89 59 149
39 98 55 139
38 97 56 140
41 103 53 136
43 106 51 132
42 107 52 132
41 103 53 134
38 97 56 142
36 89 58 150
38 93 56 143
38 97 56 141
38 93 56 143
40 98 54 138
40 101 54 136
41 104 53 136
41 103 53 135
44 108 50 130
40 101 54 138
40 102 54 136
37 94 57 143
41 103 53 136
36 92 58 146
40 99 54 137
41 104 53 135
40 100 54 140
43 107 51 131
36 93 58 146
39 99 55 138
37 93 57 145
43 105 51 133
41 103 53 135
43 109 51 128
45 114 49 124
43 104 51 133
41 101 53 135
42 105 52 132
39 97 55 143
39 96 55 142
38 96 56 139
39 96 55 142
39 102 55 137
37 97 57 143
37 93 57 143
39 100 55 137
40 102 54 134
35 91 59 148
37 92 57 148
42 106 52 131
38 96 56 142
42 104 52 132
37 91 57 146
42 106 52 133
40 99 54 139
38 98 56 140
41 103 53 137
39 100 55 137
42 103 52 134
37 94 57 144
38 95 56 142
41 101 53 137
38 94 56 144
38 97 56 139
43 110 51 129
40 101 54 136
40 97 54 139
39 101 55 137
40 100 54 137
37 92 57 146
39 102 55 137
39 99 55 139
42 104 52 133
35 90 59 149
40 100 54 137
39 100 55 141
44 108 50 128
41 101 53 135
40 101 54 136
42 106 52 133
37 95 57 144
40 102 54 136
38 97 56 141
35 89 59 148
37 93 57 146
41 105 53 135
40 98 54 140
43 108 51 132
43 106 51 131
38 95 56 142
42 106 52 132
38 97 56 138
35 92 59 148
39 97 55 140
41 105 53 134
42 106 52 133
41 103 53 136
41 105 53 134
35 90 59 149
41 104 53 134
44 108 50 132
35 89 59 151
40 100 54 137
43 107 51 131
35 87 59 151
40 99 54 138
43 109 51 129
41 100 53 136
38 94 56 142
37 95 57 144
37 94 57 144
40 98 54 140
41 103 53 135
40 96 54 140
36 93 58 146
38 93 56 145
37 95 57 143
40 100 54 139
41 101 53 135
40 101 54 137
39 101 55 136
42 101 52 135
40 101 54 135
42 108 52 130
40 99 54 139
40 98 54 138
42 104 52 132
37 93 57 146
36 90 58 147
39 101 55 139
42 104 52 136
43 107 51 131
37 95 57 142
40 102 54 136
44 108 50 129
41 101 53 135
41 105 53 134
40 101 54 136
42 109 52 131
40 104 54 135
39 102 55 138
39 98 55 141
41 102 53 135
39 95 55 140
39 96 55 142
43 107 51 133
38 94 56 142
38 94 56 141
41 103 53 135
36 92 58 146
37 94 57 145
43 106 51 133
36 91 58 149
39 96 55 140
40 102 54 136
43 107 51 132
41 101 53 136
39 100 55 139
37 97 57 141
38 96 56 141
41 103 53 135
35 87 59 150
36 92 58 146
41 105 53 134
40 100 54 138
38 99 56 139
41 100 53 137
42 107 52 132
41 105 53 133
42 104 52 134
36 91 58 146
36 90 58 147
40 104 54 135
39 97 55 141
38 97 56 140
36 91 58 145
38 93 56 143
39 98 55 138
42 104 52 134
38 100 56 139
41 102 53 134
42 105 52 134
43 108 51 132
45 112 49 125
41 103 53 134
39 96 55 140
41 103 53 136
40 100 54 139
39 100 55 141
38 95 56 142
38 98 56 140
41 106 53 133
36 88 58 148
45 109 49 128
35 88 59 148
42 104 52 134
42 104 52 133
44 109 50 129
39 95 55 142
40 100 54 138
38 97 56 142
40 102 54 137
42 104 52 133
41 102 53 135
42 103 52 135
42 103 52 134
41 102 53 137
38 98 56 140
36 90 58 148
40 101 54 135
41 103 53 135
39 99 55 141
38 93 56 142
39 99 55 140
36 93 58 145
37 95 57 143
42 102 52 134
37 94 57 144
43 106 51 133
43 109 51 128
41 105 53 135
40 100 54 138
39 98 55 138
37 93 57 143
40 102 54 136
38 95 56 140
41 102 53 136
42 105 52 134
37 93 57 144
39 97 55 141
40 98 54 138
42 106 52 131
41 103 53 134
37 91 57 147
40 100 54 138
37 94 57 144
42 106 52 132
39 101 55 137
38 100 56 139
35 88 59 151
35 91 59 149
41 102 53 135
40 105 54 134
38 94 56 141
43 110 51 129
39 99 55 138
42 108 52 132
42 104 52 135
35 89 59 149
40 101 54 135
39 99 55 140
39 99 55 139
43 109 51 130
38 97 56 141
40 102 54 135
39 97 55 140
37 93 57 145
40 99 54 139
40 100 54 137
41 102 53 134
38 98 56 138
41 101 53 135
35 89 59 149
35 91 59 148
43 107 51 131
43 107 51 131
35 88 59 150
40 99 54 136
40 102 54 137
33 82 61 155
42 102 52 136
41 103 53 134
42 104 52 134
43 107 51 132
40 102 54 135
38 98 56 140
37 95 57 145
41 102 53 135
38 93 56 145
38 98 56 140
41 104 53 135
38 96 56 142
40 98 54 137
37 95 57 143
40 103 54 135
42 105 52 133
37 94 57 145
41 105 53 133
40 100 54 138
36 92 58 145
34 87 60 151
41 102 53 137
43 105 51 131
40 100 54 136
41 101 53 138
41 102 53 137
41 101 53 136
41 106 53 134
44 107 50 130
42 103 52 135
44 109 50 128
41 103 53 134
37 93 57 144
41 101 53 135
36 91 58 146
42 106 52 133
40 102 54 137
40 102 54 138
43 107 51 131
41 102 53 134
39 95 55 143
42 102 52 135
40 102 54 137
39 98 55 139
35 89 59 149
41 103 53 135
41 105 53 134
38 95 56 141
40 99 54 138
43 107 51 132
40 100 54 137
41 106 53 133
43 104 51 132
39 99 55 137
38 96 56 140
39 98 55 140
42 105 52 132
38 95 56 141
40 99 54 138
44 110 50 128
39 97 55 139
40 99 54 140
39 97 55 141
41 101 53 136
36 92 58 146
33 83 61 156
39 97 55 141
39 97 55 142
42 106 52 131
36 92 58 147
40 102 54 136
40 101 54 135
39 101 55 138
37 96 57 141
40 104 54 135
35 89 59 148
38 95 56 144
40 101 54 136
41 104 53 134
38 98 56 140
38 98 56 140
38 95 56 141
39 100 55 140
40 98 54 136
40 100 54 138
37 93 57 146
40 99 54 137
39 98 55 141
37 92 57 145
39 99 55 139
38 96 56 141
38 94 56 142
39 95 55 141
40 104 54 134
42 104 52 132
41 103 53 135
40 101 54 136
42 102 52 134
43 104 51 133
40 101 54 138
37 95 57 143
40 100 54 136
40 101 54 136
34 86 60 151
38 98 56 140
40 102 54 136
44 108 50 129
41 103 53 135
37 92 57 145
38 94 56 144
43 104 51 133
40 105 54 134
37 93 57 145
35 90 59 150
35 89 59 150
38 99 56 140
40 99 54 138
42 106 52 133
41 101 53 137
41 102 53 136
37 93 57 143
38 97 56 140
38 94 56 144
41 100 53 136
42 104 52 133
44 110 50 126
39 97 55 141
38 94 56 142
44 113 50 128
42 104 52 133
39 99 55 139
41 104 53 133
38 97 56 141
38 96 56 142
45 111 49 124
37 93 57 143
41 101 53 137
39 95 55 143
45 109 49 130
43 108 51 129
36 94 58 145
36 90 58 148
43 109 51 130
40 101 54 137
40 101 54 136
39 97 55 143
38 94 56 142
42 111 52 128
39 98 55 141
41 103 53 134
35 90 59 149
39 99 55 139
37 91 57 146
38 94 56 145
44 110 50 129
38 95 56 143
38 94 56 142
35 88 59 151
41 102 53 135
41 102 53 135
38 95 56 141
37 93 57 144
38 97 56 141
36 94 58 145
39 99 55 137
36 91 58 146
37 94 57 143
39 99 55 139
39 99 55 139
41 106 53 133
39 97 55 139
42 104 52 133
43 106 51 133
34 86 60 151
40 102 54 139
41 103 53 135
42 105 52 134
39 99 55 139
41 103 53 136
40 99 54 137
42 103 52 134
39 101 55 138
44 110 50 128
42 106 52 132
41 103 53 136
38 95 56 142
40 101 54 138
36 93 58 145
40 99 54 139
40 100 54 138
37 95 57 143
42 104 52 133
38 96 56 142
39 101 55 136
40 104 54 134
37 95 57 142
44 112 50 127
39 98 55 140
38 92 56 145
44 108 50 132
39 98 55 141
44 108 50 129
43 106 51 134
45 112 49 126
41 102 53 135
43 106 51 133
43 109 51 130
36 91 58 147
42 106 52 132
37 92 57 145
34 86 60 152
40 101 54 136
40 101 54 136
36 92 58 146
36 88 58 150
40 100 54 136
39 99 55 140
39 99 55 140
42 107 52 132
39 96 55 140
42 103 52 133
40 100 54 136
40 101 54 136
42 106 52 133
39 97 55 141
39 95 55 143
36 91 58 146
37 93 57 146
39 98 55 140
40 100 54 137
37 93 57 144
37 91 57 148
42 106 52 132
40 99 54 137
41 103 53 135
37 92 57 145
39 96 55 141
42 106 52 134
42 104 52 132
42 106 52 131
35 89 59 148
42 104 52 135
36 90 58 148
38 97 56 140
41 103 53 134
37 94 57 144
37 93 57 144
39 96 55 141
36 93 58 145
38 96 56 142
41 104 53 134
38 96 56 142
39 100 55 138
40 102 54 136
39 98 55 139
44 107 50 130
36 90 58 148
40 100 54 136
36 89 58 148
37 92 57 144
43 107 51 130
41 105 53 133
43 108 51 133
45 109 49 129
41 104 53 134
38 99 56 138
40 101 54 137
40 98 54 140
39 98 55 140
44 112 50 125
39 99 55 138
44 111 50 128
40 101 54 136
41 102 53 134
39 100 55 137
39 95 55 141
40 100 54 137
37 92 57 148
40 100 54 136
36 90 58 146
40 100 54 136
42 110 52 129
43 108 51 130
37 94 57 146
43 108 51 129
39 98 55 141
41 103 53 135
42 108 52 130
37 95 57 145
41 102 53 136
42 105 52 132
40 101 54 137
38 96 56 140
42 105 52 132
38 94 56 142
42 104 52 135
43 106 51 132
42 107 52 134
38 94 56 143
38 96 56 143
37 93 57 144
38 96 56 141
40 99 54 138
41 100 53 137
37 94 57 145
34 87 60 153
41 100 53 138
40 100 54 138
41 104 53 134
42 105 52 133
41 102 53 137
39 99 55 140
42 101 52 135
41 103 53 135
37 97 57 142
37 95 57 143
40 104 54 134
39 95 55 143
43 109 51 132
39 99 55 141
39 95 55 143
42 106 52 132
37 94 57 144
41 102 53 134
39 100 55 138
41 105 53 134
38 98 56 141
39 100 55 137
40 101 54 137
40 101 54 136
33 83 61 156
40 102 54 136
40 102 54 136
43 107 51 130
43 111 51 129
41 105 53 135
41 104 53 135
40 102 54 135
35 86 59 152
40 101 54 138
39 95 55 139
40 103 54 134
41 102 53 135
38 94 56 143
42 109 52 130
33 81 61 159
38 96 56 142
38 95 56 141
36 96 58 144
41 100 53 135
38 94 56 142
38 97 56 141
37 93 57 146
40 101 54 136
40 100 54 138
37 92 57 146
34 85 60 153
43 110 51 128
39 97 55 140
42 104 52 134
35 89 59 151
40 99 54 139
40 100 54 136
40 102 54 136
34 85 60 152
38 93 56 144
41 105 53 135
43 106 51 133
41 102 53 134
37 92 57 144
40 100 54 136
37 93 57 146
41 105 53 133
40 105 54 134
40 99 54 139
38 94 56 144
40 101 54 137
43 106 51 131
38 97 56 140
36 92 58 145
43 107 51 131
39 102 55 136
37 94 57 145
43 108 51 129
37 95 57 142
41 104 53 134
40 100 54 138
41 104 53 134
43 109 51 129
37 94 57 145
42 106 52 132
42 106 52 132
41 103 53 135
43 108 51 130
42 105 52 133
41 105 53 136
39 97 55 141
38 95 56 142
42 102 52 135
37 90 57 147
39 97 55 140
41 102 53 135
38 94 56 142
39 98 55 140
41 103 53 135
41 102 53 137
39 96 55 140
39 98 55 139
38 98 56 140
40 101 54 136
41 103 53 135
41 105 53 134
42 105 52 131
41 100 53 135
39 96 55 141
42 106 52 131
43 108 51 132
36 89 58 146
43 108 51 129
38 96 56 142
40 101 54 136
41 102 53 134
41 103 53 134
37 92 57 145
39 98 55 142
43 104 51 133
39 98 55 140
43 108 51 131
42 109 52 130
37 93 57 145
39 100 55 140
40 99 54 139
41 103 53 135
46 114 48 126
43 107 51 130
39 98 55 140
41 104 53 134
41 103 53 136
36 91 58 147
40 102 54 136
40 98 54 141
41 100 53 137
42 103 52 133
43 111 51 129
41 103 53 136
38 94 56 142
41 102 53 135
39 98 55 139
42 104 52 132
39 96 55 144
44 110 50 128
36 90 58 146
40 103 54 134
38 96 56 144
39 100 55 138
40 104 54 136
38 97 56 141
40 101 54 136
42 104 52 133
39 101 55 137
41 104 53 134
42 107 52 132
35 91 59 147
38 95 56 143
40 99 54 139
36 91 58 146
39 98 55 138
33 84 61 155
41 102 53 136
41 104 53 135
42 105 52 133
36 88 58 149
39 103 55 136
40 99 54 140
40 97 54 138
37 97 57 141
38 96 56 143
44 108 50 129
40 99 54 137
41 101 53 136
42 104 52 134
42 108 52 130
34 87 60 151
37 94 57 145
39 98 55 141
34 86 60 153
37 92 57 145
42 104 52 134
39 100 55 139
40 102 54 136
37 93 57 144
45 111 49 127
42 105 52 133
40 103 54 137
42 104 52 133
43 107 51 131
36 90 58 146
38 95 56 143
39 99 55 138
40 102 54 136
37 95 57 145
37 97 57 142
42 105 52 132
42 102 52 134
37 96 57 143
39 102 55 139
37 94 57 143
39 95 55 142
40 99 54 138
38 96 56 141
41 104 53 134
40 101 54 135
40 102 54 136
41 103 53 135
41 106 53 133
38 94 56 142
42 106 52 133
39 99 55 139
40 106 54 135
38 100 56 139
42 104 52 134
38 94 56 142
35 89 59 147
43 106 51 132
38 97 56 140
42 106 52 131
37 91 57 145
38 94 56 142
38 95 56 143
43 105 51 133
41 102 53 135
36 91 58 147
36 92 58 146
40 100 54 137
40 99 54 138
35 87 59 150
36 90 58 146
38 96 56 140
41 101 53 135
42 104 52 134
39 97 55 141
34 88 60 150
35 90 59 148
39 99 55 138
34 86 60 152
42 104 52 133
37 98 57 141
37 94 57 144
40 103 54 137
39 97 55 141
44 107 50 130
38 97 56 142
37 91 57 144
39 99 55 139
44 111 50 127
41 103 53 135
37 93 57 145
42 106 52 131
39 96 55 139
37 93 57 145
40 102 54 136
37 93 57 143
45 112 49 128
42 105 52 132
40 100 54 138
38 95 56 144
41 100 53 138
41 102 53 135
41 106 53 133
37 95 57 143
40 103 54 136
41 101 53 135
40 101 54 136
43 107 51 132
42 104 52 133
41 102 53 134
35 88 59 151
40 105 54 133
40 101 54 136
44 110 50 129
40 101 54 137
36 92 58 145
35 87 59 150
41 104 53 134
35 90 59 148
40 99 54 137
37 91 57 145
39 101 55 139
39 99 55 139
39 95 55 143
41 103 53 134
42 105 52 134
38 95 56 142
42 106 52 131
39 97 55 139
38 94 56 142
44 108 50 130
37 93 57 145
41 99 53 139
40 103 54 137
40 100 54 139
37 93 57 145
40 99 54 137
40 105 54 134
37 93 57 144
40 99 54 141
38 97 56 140
35 90 59 150
38 93 56 145
42 106 52 132
39 97 55 137
41 103 53 136
41 101 53 135
40 100 54 136
40 101 54 137
40 100 54 138
41 102 53 136
41 105 53 134
43 110 51 127
41 101 53 135
35 86 59 152
40 100 54 136
42 103 52 133
38 97 56 141
36 92 58 147
40 97 54 142
37 96 57 144
40 102 54 136
38 96 56 141
41 104 53 134
40 102 54 137
41 103 53 135
42 104 52 133
40 103 54 136
39 102 55 138
43 107 51 130
37 94 57 145
41 103 53 135
41 105 53 133
39 99 55 138
37 95 57 142
40 97 54 139
39 98 55 141
36 93 58 147
44 109 50 131
42 107 52 130
43 106 51 130
41 101 53 134
40 103 54 137
34 88 60 149
37 93 57 145
37 93 57 147
35 90 59 149
40 104 54 135
38 95 56 143
34 85 60 154
42 105 52 134
41 102 53 135
37 91 57 146
42 107 52 133
45 110 49 130
39 96 55 140
41 104 53 136
37 93 57 145
41 105 53 133
42 105 52 132
42 108 52 131
41 104 53 133
38 98 56 140
37 97 57 143
42 107 52 131
39 99 55 140
39 96 55 139
38 94 56 144
41 101 53 136
41 105 53 134
39 99 55 140
41 105 53 133
44 108 50 130
43 105 51 131
37 93 57 145
38 98 56 140
41 104 53 135
40 101 54 136
38 95 56 143
39 98 55 139
41 101 53 135
41 104 53 134
42 104 52 134
41 103 53 135
39 100 55 139
40 100 54 136
42 105 52 134
39 100 55 139
40 104 54 135
36 94 58 143
44 111 50 126
40 101 54 136
40 102 54 136
34 84 60 153
37 93 57 144
39 97 55 139
34 88 60 152
38 96 56 141
43 108 51 131
42 106 52 133
41 104 53 133
39 99 55 139
41 105 53 135
40 99 54 138
42 106 52 134
43 107 51 132
42 104 52 134
43 107 51 129
42 106 52 133
40 101 54 138
42 109 52 129
39 97 55 142
37 93 57 144
38 98 56 141
44 110 50 128
38 93 56 144
43 107 51 129
43 107 51 130
44 111 50 128
41 103 53 135
38 96 56 141
34 85 60 151
36 93 58 145
42 106 52 131
41 101 53 136
44 108 50 128
36 90 58 146
40 101 54 137
39 97 55 138
37 92 57 147
36 87 58 149
43 106 51 133
40 102 54 135
41 103 53 133
37 94 57 142
35 92 59 147
40 104 54 135
40 100 54 136
43 107 51 131
41 102 53 134
43 112 51 127
44 113 50 125
41 103 53 135
40 102 54 135
37 92 57 146
40 98 54 140
35 87 59 149
37 94 57 143
42 104 52 133
39 101 55 137
36 92 58 144
39 99 55 139
43 110 51 128
37 95 57 143
40 101 54 136
40 100 54 136
39 99 55 139
44 108 50 128
42 106 52 132
39 96 55 140
43 107 51 131
39 98 55 140
39 97 55 139
44 109 50 127
39 97 55 140
39 96 55 139
43 107 51 133
38 92 56 145
42 103 52 133
38 98 56 139
39 98 55 141
38 92 56 143
41 106 53 133
42 105 52 134
42 104 52 134
40 103 54 136
38 98 56 140
41 104 53 134
40 101 54 136
42 105 52 133
36 93 58 144
38 98 56 138
42 104 52 135
42 104 52 133
43 106 51 131
42 105 52 134
35 92 59 146
39 96 55 143
39 99 55 140
37 98 57 143
37 93 57 145
41 103 53 137
42 108 52 130
39 98 55 140
40 100 54 138
41 103 53 135
42 103 52 135
41 102 53 135
40 100 54 138
39 95 55 140
37 93 57 144
42 108 52 130
37 91 57 147
39 98 55 140
36 90 58 147
42 105 52 131
40 100 54 137
40 98 54 138
35 88 59 152
38 100 56 140
39 97 55 140
40 102 54 136
36 93 58 145
40 99 54 138
38 95 56 141
38 96 56 141
39 99 55 137
38 96 56 140
39 99 55 139
40 101 54 137
40 99 54 137
36 92 58 148
38 94 56 142
42 108 52 132
35 91 59 148
40 102 54 136
41 102 53 135
38 96 56 141
41 106 53 134
36 91 58 148
39 97 55 140
38 97 56 142
42 107 52 132
41 105 53 132
40 101 54 139
36 93 58 145
41 102 53 136
40 103 54 135
42 102 52 135
40 101 54 134
40 101 54 137
40 100 54 139
41 100 53 135
39 99 55 139
38 96 56 141
37 96 57 142
37 95 57 144
39 100 55 137
41 101 53 136
37 95 57 142
37 94 57 144
42 105 52 132
44 108 50 130
38 96 56 142
34 90 60 148
42 110 52 130
40 102 54 137
37 94 57 142
41 102 53 135
37 93 57 145
37 92 57 145
37 93 57 145
42 105 52 134
40 98 54 138
33 81 61 157
39 98 55 140
39 99 55 141
42 105 52 131
41 103 53 134
39 97 55 139
39 99 55 139
41 105 53 134
39 98 55 140
42 105 52 130
38 97 56 141
44 110 50 128
41 103 53 135
38 96 56 140
43 106 51 132
39 97 55 143
34 87 60 151
40 101 54 136
43 108 51 129
43 110 51 129
42 104 52 132
38 97 56 140
37 92 57 145
38 94 56 143
40 98 54 138
36 90 58 147
38 96 56 140
40 99 54 139
38 93 56 145
38 93 56 146
44 108 50 130
42 104 52 135
38 95 56 142
42 105 52 133
37 93 57 144
41 104 53 132
42 105 52 134
38 94 56 144
36 91 58 146
39 94 55 143
41 104 53 135
41 104 53 134
38 94 56 142
41 103 53 135
40 100 54 139
41 104 53 134
42 103 52 135
43 107 51 131
38 96 56 140
34 86 60 151
42 104 52 134
37 99 57 141
42 104 52 134
39 99 55 138
44 108 50 130
42 104 52 133
42 104 52 134
40 101 54 136
41 103 53 135
40 101 54 137
39 98 55 140
37 97 57 142
42 104 52 134
44 107 50 130
38 96 56 141
42 106 52 132
38 94 56 142
39 99 55 139
40 103 54 135
42 102 52 135
40 103 54 135
34 89 60 149
38 93 56 142
37 94 57 145
41 104 53 135
43 105 51 131
39 98 55 137
42 103 52 135
37 99 57 141
41 102 53 137
40 102 54 136
42 104 52 134
34 84 60 152
38 94 56 142
40 100 54 138
36 93 58 144
41 103 53 133
42 111 52 130
36 91 58 147
39 98 55 140
35 91 59 146
40 104 54 135
41 104 53 134
38 96 56 142
41 105 53 134
34 86 60 151
36 93 58 146
39 100 55 139
36 91 58 148
